,address,name,order,page_link,rank,tel
5,江苏省扬州市南通西路98号,"
        江苏省苏北人民医院
      ",31.2万,https://www.guahao.com/hospital/136400854463027000,三级甲等,0514-87373012
6,常州市博爱路16号,"
        常州市妇幼保健院
      ",9.3万,https://www.guahao.com/hospital/137991734495160000,三级甲等,0519-88108181
7,江苏省常州市天宁区兴隆巷29号,"
        常州市第二人民医院城中院区
      ",8.0万,https://www.guahao.com/hospital/139288285354149000,三级甲等,0519-88104931
8,江苏省淮安市清浦区人民南路104号,"
        淮安市妇幼保健院
      ",63.4万,https://www.guahao.com/hospital/BF314EAD23323ED3E040007F01004B66000,三级甲等,0517-80907101
9,江苏省常州市武进区滆湖中路188号,"
        常州市第二人民医院阳湖院区
      ",4.4万,https://www.guahao.com/hospital/139288285358051000,三级甲等,0519-88104931
0,扬州市邗江中路368号（西区）,"
        扬州市第一人民医院西区医院
      ",10.3万,https://www.guahao.com/hospital/141135273808672000,三级甲等,0514-82981199
1,扬州市泰州路45号（东区）,"
        扬州市第一人民医院东区医院
      ",7.5万,https://www.guahao.com/hospital/141135399323561000,三级甲等,0514-82981199
2,江苏省徐州市和平路46号,"
        徐州市妇幼保健院
      ",2.7万,https://www.guahao.com/hospital/27BF1F3E74A645429FE917C0AC1A2845000,三级甲等,0516-83907016
3,江苏省徐州市泉山区中山北路19号,"
        徐州市第一人民医院
      ",2.1万,https://www.guahao.com/hospital/BF314EAD231F3ED3E040007F01004B66000,三级甲等,0516-85583352
4,江苏省扬州市文昌中路577号,"
        扬州市中医院
      ",3.9万,https://www.guahao.com/hospital/BF314EAD23383ED3E040007F01004B66000,三级甲等,0514-87937112
5,江苏省扬州市国庆路395号,"
        扬州市妇幼保健院
      ",1.8万,https://www.guahao.com/hospital/137327271169128000,三级甲等,0514-87361171
6,连云港市海州区通灌北路182号,"
        连云港市第一人民医院
      ",3.0万,https://www.guahao.com/hospital/86428123FC77499A9ED1358DB486CFF7000,三级甲等,0518-85605248
7,江苏省南通市建设路41号,"
        南通市中医院
      ",2693,https://www.guahao.com/hospital/6a36ff98-f9e3-4a2f-9feb-8d08236c68e9000,三级甲等,0513-85126053
8,南京杨公井34标34号,"
        中国人民解放军第81医院
      ",4292,https://www.guahao.com/hospital/c6c30b5e-14f1-499e-ba40-809b6f2a2953000,三级甲等,025-85868181
9,江苏省连云港市新浦朝阳中路160号,"
        连云港市中医院
      ",5567,https://www.guahao.com/hospital/BF314EAD23303ED3E040007F01004B66000,三级甲等,0518-85574088，85410021
0,江苏省苏州市白塔西路16号,"
        苏州市立医院东区
      ",5775,https://www.guahao.com/hospital/137228411107174000,三级甲等,0512-62364155
1,江苏省南通市崇川区孩儿巷北路6号,"
        南通市第一人民医院
      ",4751,https://www.guahao.com/hospital/ce2c7631-8371-416c-9654-2ffeaa66520d000,三级甲等,0513-85061061， 85061000
2,南通市青年中路99号,"
        南通市第三人民医院
      ",1113,https://www.guahao.com/hospital/a0d6093c-d8e3-4bf1-b990-09b304c93085000,三级甲等,0513-85116000
3,南京市玄武区孝陵卫179号,"
        南京市中西医结合医院
      ",1585,https://www.guahao.com/hospital/bfc116f1-437a-4557-98bc-392f72c7dcae000,三级甲等,025-85370528
4,江苏省苏州市广济路242号,"
        苏州市立医院北区
      ",2584,https://www.guahao.com/hospital/137228411107576000,三级甲等,0512-62363800
5,江苏省连云港市新浦区苍梧路10号,"
        连云港市妇幼保健院
      ",5511,https://www.guahao.com/hospital/592AAA6506214DA6BDAA910210474C75000,三级甲等,0518-8545225
6,南京市中山路321号,"
        南京鼓楼医院
      ",36.8万,https://www.guahao.com/hospital/6d71e862-8cbc-4b92-b7de-db272d9e53c3000,三级甲等,025-83106666
7,南京市中央路30号,"
        南京市口腔医院
      ",1139,https://www.guahao.com/hospital/66fdb685-648f-4071-84d4-654282cfb35a000,三级甲等,025-83620362
8,江苏省苏州市吴江区盛泽镇市场西路1399号,"
        江苏盛泽医院
      ",1.2万,https://www.guahao.com/hospital/139718209241750000,三级乙等,0512-63097330
9,中国江苏南京市蒋王庙街12号,"
        中国医学科学院皮肤病医院
      ",6166,https://www.guahao.com/hospital/986ac934-c720-11e1-913c-5cf9dd2e7135000,三级医院,"025-85478999,025-85478037"
0,江苏省泰州市海陵区海陵南路399号,"
        泰州市人民医院南院
      ",3051,https://www.guahao.com/hospital/141647084028526000,三级甲等,0523-86606342
1,江苏省江阴市寿山163号,"
        江阴市人民医院
      ",8491,https://www.guahao.com/hospital/137774010731357000,三级乙等,0510-86879000
2,江苏省南京市玄武区中山东路305号,"
        南京总医院
      ",3206,https://www.guahao.com/hospital/19cdd4f7-3bf2-447a-b337-c5b737fde0c5000,三级甲等,025-80860114
3,江苏省苏州市沧浪区十梓街188号,"
        苏州大学附属第一医院
      ",21.4万,https://www.guahao.com/hospital/137228411103168000,三级甲等,0512-65223637
4,南京栖霞区灵山北路188号,"
        南京市仙林鼓楼医院
      ",629,https://www.guahao.com/hospital/3203aee3-c9a9-4b5e-a71e-c40fd787a63f000,三级甲等,025-85358120
5,江苏省淮安市清浦区淮海南路62号,"
        淮安市第二人民医院
      ",3023,https://www.guahao.com/hospital/5DA21D26520947EC831FE0F887E75563000,三级甲等,0517-80871724
6,江苏省南通市崇川区世纪大道399号,"
        南通市妇幼保健院
      ",2920,https://www.guahao.com/hospital/2a5f0396-505f-4b03-bf41-14e1d54e4f04000,三级甲等,0513-59008000
7,江苏省淮安市和平路3号,"
        淮安市中医院
      ",2987,https://www.guahao.com/hospital/BF429DB051B6CC22E040007F010012AE000,三级甲等,0517-83761947
8,江苏省常州市永宁北路2号,"
        武进人民医院
      ",5613,https://www.guahao.com/hospital/138681870014210000,三级乙等,0519-85336190
9,江苏省南京市江宁区吉印大道2007号,"
        南京同仁医院
      ",4946,https://www.guahao.com/hospital/6c91b962-f190-4a9b-bf38-6a2ce61c9c5b000,三级医院,025-66989999
0,南京市汉中路155号,"
        江苏省中医院
      ",27.5万,https://www.guahao.com/hospital/c9d9655a-0813-4c92-a323-8df285e45227000,三级甲等,025-86617141
1,江苏省常州市兰陵北路300号,"
        常州第三人民医院
      ",2.6万,https://www.guahao.com/hospital/139659138736903000,三级医院,0519-83016037
2,常州延陵中路468,"
        常州市儿童医院
      ",1.8万,https://www.guahao.com/hospital/142232405598617000,三级医院,0519-69808328
3,江苏省苏州市广济路286号,"
        苏州市广济医院
      ",5120,https://www.guahao.com/hospital/137228411109186000,三级乙等,0512-65331356
4,江苏省徐州市泉山区苏堤北路18号,"
        徐州市儿童医院
      ",1.6万,https://www.guahao.com/hospital/BF314EAD231E3ED3E040007F01004B66000,三级医院,0516-85583098
5,江苏省常州市武进区湖塘镇人民中路699号,"
        武进中医医院
      ",4666,https://www.guahao.com/hospital/A925DC393D8D47AFB4FE4E6847DD5989000,三级乙等,0519-86582622
6,长安南路77号,"
        张家港市中医医院
      ",4083,https://www.guahao.com/hospital/139357457111162000,三级乙等,0512-56380999
7,江苏省宜兴市通贞观路75号,"
        宜兴市人民医院
      ",3282,https://www.guahao.com/hospital/2425d2e5-06a3-4389-a739-98ac0e3f0c2f000,三级乙等,0510-87921000
8,汉中路136号,"
        南京医科大学附属口腔医院
      ",1.8万,https://www.guahao.com/hospital/0c9497ec-8232-46b9-9173-cadaff6762ec000,三级甲等,025-85031811
9,江苏省苏州市景德路303号,"
        苏州大学附属儿童医院
      ",5.2万,https://www.guahao.com/hospital/137228411108884000,三级甲等,0512-80693588
0,江苏省无锡市中山路68号,"
        无锡市第二人民医院
      ",5.0万,https://www.guahao.com/hospital/dd3206e9-93f0-48fd-ab7f-722ea4991b03000,三级甲等,0510-68562222
1,江苏省苏州市三香路1055号,"
        苏州大学附属第二医院
      ",4.0万,https://www.guahao.com/hospital/137228411106570000,三级甲等,0512-68282030
2,江苏南京夫子庙金陵路1号,"
        南京市中医院
      ",1.4万,https://www.guahao.com/hospital/2ce5bade-0de3-46ad-9d45-2111330dbbe1000,三级甲等,025-52276709
3,吴江区平望镇通运路73号,"
        苏州市吴江区中医医院
      ",6885,https://www.guahao.com/hospital/c17d464e-20b3-4bf8-a383-b9b51f916e05000,二级甲等,0512-63665016
4,南京市广州路264号,"
        南京脑科医院
      ",1.2万,https://www.guahao.com/hospital/a25c8e22-a779-4866-bc50-3b6ae67fbe36000,三级甲等,025-82296000
5,江苏省苏州市沧浪区道前街26号,"
        苏州市立医院
      ",2.3万,https://www.guahao.com/hospital/137228411106872000,三级甲等,0512-62362233
6,江苏省无锡市兴源中路88号,"
        无锡市第五人民医院
      ",1511,https://www.guahao.com/hospital/f4dcf770-acb0-40c9-979b-97c141f3ccef000,三级乙等,0510-80219555
7,南京市江东南路8号,"
        南京市儿童医院河西院区
      ",4579,https://www.guahao.com/hospital/ca75a626-94c2-44f5-920d-f81781ab3939000,三级甲等,025-83116969
8,江苏省南京市建邺区河西大街71号,"
        南京明基医院
      ",1503,https://www.guahao.com/hospital/edce8488-b52e-4389-a6e7-856d19f8b44b000,三级医院,025-52238800
9,南京市鼓楼区姜家园121号,"
        南京医科大学第二附属医院
      ",2544,https://www.guahao.com/hospital/821f1264-907c-4e13-b772-f3403a149436000,三级甲等,025-58509900
0,江苏省苏州市工业园区万盛街118号,"
        苏州九龙医院
      ",4787,https://www.guahao.com/hospital/137228411107878000,三级甲等,0512-62629999
1,南京市江宁区东山街道鼓山路168号,"
        南京市江宁医院
      ",1648,https://www.guahao.com/hospital/db48e2dd-ff1e-46a5-abe6-af9f9e44d36c000,三级甲等,025-52195298
2,南京市广州路215号,"
        南京市胸科医院
      ",1432,https://www.guahao.com/hospital/4e195d5e-e354-47bf-bd64-fd3ee107c3a8000,三级甲等,025-83728558
3,江苏省苏州市南门西二路2号,"
        苏州市第五人民医院
      ",1084,https://www.guahao.com/hospital/137228411108482000,三级乙等,0512-65180351
4,江苏省南京市钟阜路1-1号,"
        南京市第二医院
      ",824,https://www.guahao.com/hospital/b9b7dde3-9fa3-4452-95bd-87453c931a7d000,三级甲等,025-83626000
5,南通市西寺路20号,"
        南通大学附属医院
      ",3.4万,https://www.guahao.com/hospital/548d9ae3-d56d-4f53-a35a-cbd0cb7c9923000,三级甲等,0513-85052222
6,江苏省无锡市广瑞路588号,"
        无锡市锡山人民医院
      ",4864,https://www.guahao.com/hospital/bd8b1586-9b2b-4d90-9432-3b80ca7a4d6e000,二级甲等,0510-82402084
7,江苏省无锡市钱荣路156号,"
        无锡市精神卫生中心
      ",833,https://www.guahao.com/hospital/fe54ca19-39c7-403b-baae-ce55d34e2e5d000,三级甲等,0510-83012698
8,常州市延陵东路288号,"
        常州市第七人民医院
      ",1854,https://www.guahao.com/hospital/138871376955754000,二级甲等,"0519-85052468,0519-698005..."
9,江苏省徐州市云龙区中山南路169号,"
        徐州市中医院
      ",1.3万,https://www.guahao.com/hospital/D12F17CF04B6EDADE040A8C0790231D2000,三级甲等,8008288120
0,江苏省淮安市淮阴区北京西路6号,"
        淮安市第一人民医院
      ",10.1万,https://www.guahao.com/hospital/BF314EAD23313ED3E040007F01004B66000,三级甲等,0517-84907166
1,无锡市崇安区广瑞路1号,"
        无锡市第八人民医院
      ",8207,https://www.guahao.com/hospital/9868f766-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0510-82352430
2,海门市公园路12号,"
        海门市中医院
      ",5656,https://www.guahao.com/hospital/EDDECCA828DAE72AE0400A0AC8642357000,二级甲等,0513-82212404
3,江苏省徐州市鼓楼区环城路131号,"
        徐州市第三人民医院
      ",881,https://www.guahao.com/hospital/BF42114847F503BDE040007F01006031000,三级乙等,0516-85538611
4,江苏省南京市下关区建宁路200号,"
        第二军医大学长征医院南京分院
      ",49,https://www.guahao.com/hospital/a67b92c7-57b1-4b4c-8347-5b1fc5168994000,三级甲等,025-58802266
5,江苏省靖江市康宁路29号,"
        江苏省靖江市中医院
      ",1153,https://www.guahao.com/hospital/233b70e3-78b3-4eba-b770-98f41aa1eede000,三级乙等,0523-84996210
6,江苏省镇江市电力路8号,"
        镇江市第一人民医院
      ",4458,https://www.guahao.com/hospital/137569773838227000,三级甲等,0511-85231018
7,江苏省盐城市亭湖区越河路16号,"
        盐城市第一人民医院
      ",4060,https://www.guahao.com/hospital/138138211148208000,三级甲等,0515-88592872
8,江苏省泰州市海陵南路与迎春路的交汇处迎春路210号,"
        泰州市人民医院北院
      ",1959,https://www.guahao.com/hospital/141647113515718000,三级甲等,0523-86361511
9,盐城市人民中路53号,"
        盐城市中医院
      ",1150,https://www.guahao.com/hospital/138623336233807000,三级甲等,0515-88166310
0,江苏省盐城市毓龙西路34号,"
        盐城市妇幼保健院
      ",1078,https://www.guahao.com/hospital/BF429DB0519CCC22E040007F010012AE000,三级甲等,0515-88322751
1,新北院区：新北区红河路68号,"
        常州市第四人民医院新北院区
      ",281,https://www.guahao.com/hospital/2f5c017c-3877-471b-83f4-eda43fc2542c000,三级甲等,0519-69806980
2,江苏省泰州市邑庙街6号,"
        泰州市中医院
      ",654,https://www.guahao.com/hospital/BF314EAD233B3ED3E040007F01004B66000,三级甲等,0523-86611399
3,江苏省南通市通州区平潮镇通扬北路30号,"
        南通市肿瘤医院
      ",164,https://www.guahao.com/hospital/138846639857674000,三级甲等,0513-86712189
4,徐州市铜山新区黄河路86号,"
        徐州市铜山区中医院
      ",1.0万,https://www.guahao.com/hospital/d8f6d3b1-72a9-43b4-84b1-179740a1512e000,二级甲等,0516-80275090
5,怀德院区：常州市怀德北路1号;,"
        常州市第四人民医院怀德院区
      ",108,https://www.guahao.com/hospital/29e37233-ebf7-4125-8d6a-5b37714d6246000,三级甲等,0519-86852634
6,江苏省南通市青年西路48号,"
        南通市肿瘤医院南院
      ",98,https://www.guahao.com/hospital/CBE0C4AD2D8D473798B0D859168B679D000,三级甲等,8008288020
7,江苏省丹阳市新民西路2号,"
        丹阳市人民医院
      ",1528,https://www.guahao.com/hospital/136664996573232000,三级医院,4001196120
8,靖江市中洲路28号,"
        靖江市人民医院
      ",1188,https://www.guahao.com/hospital/140074969728830000,三级医院,0523-84995123
9,苏州市吴中区东吴北路61号,"
        苏州市吴中人民医院
      ",2122,https://www.guahao.com/hospital/137905381139593000,二级甲等,0512-33333600
0,吴中区木渎镇下沙塘39号,"
        苏州市中西医结合医院
      ",1247,https://www.guahao.com/hospital/139400118051740000,二级甲等,0512-66264926
1,昆山市前进西路91号   友谊院区：昆山市青阳中路...,"
        昆山市第一人民医院
      ",2.5万,https://www.guahao.com/hospital/140559342456313000,三级乙等,0512-57559009
2,江苏省金坛市南门大街16号,"
        金坛区人民医院
      ",2265,https://www.guahao.com/hospital/CDE27F434D83C329E040A8C079023B55000,二级甲等,0519-82821553
3,江苏省常熟市海虞南路68号,"
        常熟市第二人民医院
      ",8121,https://www.guahao.com/hospital/ECDA45CF917E2E9EE0400A0AC8643218000,三级乙等,0512-52707131
4,苏州市相城区黄埭镇春申路308号,"
        苏州市相城区第二人民医院
      ",1570,https://www.guahao.com/hospital/a58f12b9-6c9e-4cdf-a818-7cf48e708ec6000,二级乙等,0512-66102210
5,杨舍镇河西路140号,"
        张家港市第一人民医院
      ",2950,https://www.guahao.com/hospital/b2e420fc-f233-4003-8ac0-34fc6c535d4d000,三级乙等,0512-56919999
6,南京市中华路512号,"
        南京市秦淮区中医医院
      ",590,https://www.guahao.com/hospital/1d1a1357-d9f8-41b5-a25e-352e669fd597000,二级乙等,4008281908
7,江苏省宿迁市宿豫区恒山路1号,"
        宿迁市中医院
      ",67,https://www.guahao.com/hospital/BF314EAD231A3ED3E040007F01004B66000,三级甲等,0527-4212924
8,江苏省江阴市崇安区人民中路130号,"
        江阴市中医院
      ",1344,https://www.guahao.com/hospital/e1362c5f-e266-4126-92c7-4cd26a7cf1ad000,三级乙等,0510-86700000
9,苏州新区竹园路181号,"
        苏州明基医院
      ",842,https://www.guahao.com/hospital/61f778a6-6f37-4fe2-b7d0-20fb1870bcbf000,二级乙等,025-52238800
0,常熟市黄河路6号,"
        常熟市中医院
      ",1018,https://www.guahao.com/hospital/EDB440F6810D5790E0400A0AC86438BF000,三级乙等,0512-52342532
1,苏州市吴中区宝带东路80号,"
        苏州大学附属第一医院广慈分院
      ",1775,https://www.guahao.com/hospital/140963940432110000,二级医院,0512-69006969
2,金坛市沿河西路60号,"
        金坛区中医医院
      ",835,https://www.guahao.com/hospital/5cc9205b-f6e5-4f99-9bbd-a12bb47715da000,二级甲等,0519-82830841
3,南京鼓楼区仪征市环南路1号,"
        南京鼓楼医院集团仪征医院
      ",1851,https://www.guahao.com/hospital/17d8d2e1-8f29-42e2-826b-0f76e7806fd7000,二级甲等,0514-83223120
4,江苏省宜兴市阳泉东路128号,"
        宜兴市中医院
      ",468,https://www.guahao.com/hospital/138871194479745000,三级乙等,0510-87927002
5,江苏省仪征市东园南路61号,"
        仪征市人民医院
      ",848,https://www.guahao.com/hospital/BF42114847F803BDE040007F01006031000,二级甲等,0514-83450140
6,句容市华阳镇西大街60号,"
        句容市人民医院
      ",407,https://www.guahao.com/hospital/ECB330E20927A805E0400A0AC8644566000,二级甲等,0511-87262584
7,扬州市江都区长江东路145号,"
        扬州市江都妇幼保健院
      ",304,https://www.guahao.com/hospital/EBC03AF758A9AEABE0400A0AC8647824000,二级甲等,0514-86338533
8,丹阳市云阳路38号,"
        丹阳市中医院
      ",3684,https://www.guahao.com/hospital/b754c322-485f-40d4-9104-1fb9610acdd4000,三级乙等,0511-86057111
9,江苏省常州市常州市辖区滆湖东路35号,"
        武进人民医院南院
      ",1053,https://www.guahao.com/hospital/138681919758805000,三级乙等,0519-85336190
0,扬州市广陵区广陵路71号,"
        扬州市广陵区中医院
      ",643,https://www.guahao.com/hospital/986baef8-c720-11e1-913c-5cf9dd2e7135000,二级乙等,0514-80987099
1,江苏省泰兴市长征路1号,"
        泰兴市人民医院
      ",1217,https://www.guahao.com/hospital/137629106392429000,三级乙等,0523-87656001
2,江苏省徐州市煤建路32号,"
        徐州矿务集团总医院
      ",286,https://www.guahao.com/hospital/0FE66C8226D1405383429F0DCDFD3A6A000,三级乙等,8008283080
3,江苏省南通市城港路37号,"
        南通市第四人民医院
      ",276,https://www.guahao.com/hospital/138735776102708000,三级乙等,0513-85606995
4,龙眠大道109号,"
        南京医科大学附属逸夫医院
      ",163,https://www.guahao.com/hospital/67300b3e-a9f0-499b-9ed8-a06aae2d75c8000,三级医院,025-86868098
5,海安县县城宁海中路55号,"
        海安县中医院
      ",149,https://www.guahao.com/hospital/EC3488A24D5D19FDE0400A0AC8641351000,三级乙等,0513-88813753，88814311
6,江苏省邳州巿人民路20号,"
        邳州市中医院
      ",64,https://www.guahao.com/hospital/EDC69D5AC698E02EE0400A0AC8642FAB000,三级乙等,0516-86222070
7,江苏省盐城市新区新都路606号,"
        盐城市第三人民医院南院
      ",114,https://www.guahao.com/hospital/3E98DDD3B09A47F9B6F8BC230A7FA1B8000,三级乙等,0515-81608521
8,江苏省淮安市淮安区岳庙东街14号,"
        淮安市肿瘤医院
      ",267,https://www.guahao.com/hospital/141949779070244000,三级乙等,0517-85914991
9,高淳县淳溪镇淳中路9号,"
        南京市高淳人民医院
      ",1948,https://www.guahao.com/hospital/3d30af33-3c9c-43c3-b136-9152e8ece1f4000,二级甲等,025-57301168
0,江苏省淮安市淮海西路272号,"
        淮安市第三人民医院
      ",209,https://www.guahao.com/hospital/BF429DB051B4CC22E040007F010012AE000,三级乙等,0517-80831959
1,江苏省连云港市连云区中华西路57号,"
        连云港市东方医院
      ",205,https://www.guahao.com/hospital/D75511054F0A466BAB0E4EF743EA1757000,三级乙等,0518-82309111
2,江苏省连云港新浦区海连东路41号,"
        连云港市第二人民医院
      ",190,https://www.guahao.com/hospital/B6E5CF72D2384846B4EF4F550D68D16B000,三级乙等,0518-85776016
3,江苏省无锡市中南西路8号,"
        无锡市中医医院
      ",3.1万,https://www.guahao.com/hospital/76cb9fad-5eef-4694-b0b7-7bf129d0bbca000,三级甲等,0510-88859999
4,江苏省无锡市梁溪路999号（小桃园）,"
        无锡市第九人民医院
      ",3530,https://www.guahao.com/hospital/140566830063228000,二级甲等,0510-85867999
5,江苏省宿迁市宿城区黄河南路138号,"
        南京鼓楼医院集团宿迁市人民医院
      ",1102,https://www.guahao.com/hospital/BF429DB051BFCC22E040007F010012AE000,三级乙等,0527-84239233，0527-423923...
6,南京市广州路72号,"
        南京市儿童医院
      ",8710,https://www.guahao.com/hospital/44155d90-e8da-44ca-9cdb-5b12b99b904d000,三级甲等,025-83116969
7,江苏省东台市北关路6号,"
        东台市中医院
      ",45,https://www.guahao.com/hospital/D1D13E6FA4594415E0400A0AC8644D08000,三级乙等,0515-85222133
8,泰州市姜堰区姜堰大道699号,"
        泰州市姜堰中医院
      ",38,https://www.guahao.com/hospital/500f5b5b-615d-4e71-811b-30980bfa362e000,三级乙等,上班时间：0523-88207983/下班时间：0...
9,江苏省徐州市淮海西路130号,"
        徐州市口腔医院
      ",865,https://www.guahao.com/hospital/879765ed-757c-40bd-a5ad-a44e07f60c56000,三级医院,0516-85866032
0,南京市江宁区上元大街415号,"
        南京市江宁区中医院
      ",801,https://www.guahao.com/hospital/83017cc6-f325-4b22-9a18-4ecf2b62170b000,二级甲等,025-52137938
1,江苏省盐城市第四人民医院,"
        盐城市第四人民医院
      ",27,https://www.guahao.com/hospital/142189507645109000,三级乙等,0515-68667041
2,无锡市钱荣路158号,"
        无锡同仁国际康复医院
      ",18,https://www.guahao.com/hospital/a30545bd-0664-47a7-b9d3-4f15f07cf900000,三级医院,0510-83012698
3,江苏省徐州市云龙区东甸子铜山路379号,"
        徐州市东方人民医院
      ",283,https://www.guahao.com/hospital/BF429DB0519DCC22E040007F010012AE000,三级医院,0516-69850700
4,江苏省海安县城中坝中路17路,"
        海安县人民医院
      ",229,https://www.guahao.com/hospital/f6f6221f-b16b-47d5-adf2-08ea403b3f62000,三级医院,0513-88869905
5,江苏省扬州市五台山路2号,"
        江苏省扬州五台山医院
      ",537,https://www.guahao.com/hospital/d607e085-72a5-4fa1-af68-2f1767d6d47f000,三级医院,0514-87207255
6,苏州市相城区华元路1060号,"
        苏州市相城人民医院
      ",392,https://www.guahao.com/hospital/EC22832B4F031136E0400A0AC86447F8000,二级甲等,0512-69571800
7,江苏省江都市东方红东路9号,"
        扬州市江都人民医院
      ",363,https://www.guahao.com/hospital/BF429DB051A0CC22E040007F010012AE000,三级医院,0514-86536691
8,和燕路290号,"
        南京市栖霞区妇幼保健院
      ",117,https://www.guahao.com/hospital/0cfd035d-155f-47c1-8212-1322051cd908000,二级甲等,025-85504083
9,南京市成贤街116号,"
        南京市市级机关医院
      ",111,https://www.guahao.com/hospital/56005ab6-d06a-45e1-a288-78ed60ffcf0f000,二级甲等,025-68781555
0,江苏省连云港海州区幸福路161号东,"
        连云港第二人民医院西院
      ",11,https://www.guahao.com/hospital/A3DEE1CB6CAC4EC486DD6A38EAB3272A000,三级乙等,0518-85775003
1,江苏路65号,"
        江苏省省级机关医院
      ",86,https://www.guahao.com/hospital/33fe9fd5-b089-47b2-a1d4-46d354643def000,二级甲等,025-83712838
2,南京市浦口区浦园路18号,"
        南京市浦口医院
      ",76,https://www.guahao.com/hospital/77268fb9-b893-495c-966d-a1e11588fc8c000,二级甲等,025-68552086
3,江苏省沭阳县上海中路28号,"
        沭阳县中医院
      ",75,https://www.guahao.com/hospital/7871aa8e-7749-47fe-9c55-fa0e6bac1ce7000,三级乙等,0527-83551039
4,张家港金港镇天台南路50号,"
        张家港广和中西医结合医院
      ",213,https://www.guahao.com/hospital/139357457112268000,二级甲等,0512-58331198
5,南京市浦口区江浦街道上河街166号,"
        南京市浦口区中心医院
      ",68,https://www.guahao.com/hospital/4d621f35-6910-483e-8e50-35f74ad76c5a000,二级甲等,025-58532829
6,无锡市滨湖区太湖镇信成道390号,"
        江苏省无锡市滨湖区中医院
      ",185,https://www.guahao.com/hospital/0a77e58f-6282-4421-88bf-1a0f383b6034000,二级甲等,0510-85061407
7,江苏省徐州市云龙区东甸子双拥路工程兵指挥学院西侧,"
        徐州市传染病医院
      ",66,https://www.guahao.com/hospital/BF429DB0519ECC22E040007F010012AE000,三级医院,0516-83668700
8,新沂市市府路52号,"
        新沂市人民医院
      ",63,https://www.guahao.com/hospital/EAF5D1F0B68DD391E0400A0AC8646FC0000,三级医院,0516-88923211
9,江苏盐城东台市康复西路2号,"
        东台市人民医院
      ",176,https://www.guahao.com/hospital/138018338859674000,三级医院,0515-85253806
0,江苏省沭阳县迎宾大道9号,"
        沭阳县人民医院
      ",61,https://www.guahao.com/hospital/138743821732693000,三级乙等,0527-83551120
1,南京市溧水区永阳镇崇文路86号,"
        溧水区人民医院
      ",58,https://www.guahao.com/hospital/0d6429f8-3b12-4373-a630-affe9a8ba1bb000,二级甲等,025-56232166
2,江苏省姜堰市健康路27号,"
        泰州市第二人民医院
      ",160,https://www.guahao.com/hospital/BF429DB051B8CC22E040007F010012AE000,三级医院,0523-88222551
3,江苏省镇江市团山路199号,"
        镇江市精神卫生中心
      ",147,https://www.guahao.com/hospital/cd17d97d-214e-4d6a-8222-156011062487000,三级医院,0511-88773700
