,address,name,order,page_link,rank,tel
4,鹿城区学院西路373号，广场路183号，江滨中路1...,"
        温州医科大学附属口腔医院
      ",0,https://www.guahao.com/hospital/2c762fc4-28e6-43f6-9061-d5f9ab16ff7a000,三级甲等,0577-88855488
5,温州市瓯海区南白象镇上蔡村南,"
        温州医科大学附属第一医院新院区
      ",0,https://www.guahao.com/hospital/3be1027a-c254-4a4d-aaca-eae55317a55e000,三级甲等,0577-55579833
6,温州市黄龙住宅区盛锦路1号,"
        温州医科大学附属康宁医院
      ",0,https://www.guahao.com/hospital/986b3f10-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0577-88532222
7,杭州市西湖区杭新路与转之路交叉口（中国美院象山校区...,"
        浙江省眼科医院之江院区
      ",17,https://www.guahao.com/hospital/e18e1376-9e53-4dea-bbbe-225a56a5374f000,三级乙等,0571-81109666
8,浙江省桐乡市校场东路1918号,"
        桐乡市第一人民医院
      ",324,https://www.guahao.com/hospital/f427b6aa-aec3-443d-9865-8b7a65e77298000,三级乙等,0573-88098730
9,温州市鹿城区嘉福寺巷15号,"
        中国人民解放军第118医院
      ",101,https://www.guahao.com/hospital/b3dd0e09-0cab-4de4-8b19-3e5d80ba203f000,三级乙等,0577-56989991
0,浙江省桐乡市茅盾西路136号,"
        桐乡市中医医院
      ",85,https://www.guahao.com/hospital/e9486ba9-123a-4549-a462-0b09474ca987000,三级乙等,0573-88039232
1,浙江省瑞安市万松路108号,"
        瑞安市人民医院
      ",16,https://www.guahao.com/hospital/ED25EA3F3F38A102E040A8C00F01221B000,三级乙等,057758815881
2,浙江省乐清市城南街道清远路338号,"
        乐清市人民医院
      ",8,https://www.guahao.com/hospital/ED25EA3F3F39A102E040A8C00F01221B000,三级乙等,0577-62061698
3,浙江省平阳县鳌江镇兴鳌中路107号,"
        平阳县中医院
      ",7,https://www.guahao.com/hospital/986b5448-c720-11e1-913c-5cf9dd2e7135000,三级乙等,0577-63623927
4,浙江省温州市苍南县灵溪镇玉苍路195-243号,"
        苍南县人民医院
      ",1,https://www.guahao.com/hospital/ED25EA3F3F3BA102E040A8C00F01221B000,三级乙等,0577-64767111
5,温州市西山东路552号,"
        温州市第七人民医院
      ",0,https://www.guahao.com/hospital/f79ad069-88f1-4b15-adab-ffbfa92d0926000,三级乙等,0577-86188516
6,浙江省平阳县昆阳镇雅河路,"
        平阳县人民医院
      ",0,https://www.guahao.com/hospital/068cc547-a8ed-4f34-89c5-c8c9cbd19b6e000,三级乙等,63730867
7,永嘉县瓯北城市新区江北街道公园路6号,"
        永嘉县中医医院
      ",0,https://www.guahao.com/hospital/09a75393-e7f2-4dcc-92a3-4828c78a4535000,三级乙等,0577—67329705
8,瑞安市安阳路498号,"
        瑞安市中医院
      ",0,https://www.guahao.com/hospital/be18244e-028b-4484-8533-276618698f83000,三级乙等,0577-66872000
9,萧山区戴村镇锦绣路79号,"
        萧山中医骨伤科医院
      ",27,https://www.guahao.com/hospital/d00606c0-57a4-4393-8d15-d55139549d4c000,二级甲等,0571-82239111
0,杭州市萧山临浦镇峙山北路,"
        杭州市萧山区第三人民医院
      ",25,https://www.guahao.com/hospital/986ad0db-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0571-82472434
1,镇海区镇骆西路631号,"
        宁波镇海妇幼保健医院
      ",80,https://www.guahao.com/hospital/213a3a34-3fab-4a5f-804f-fbef56aa4082000,二级医院,0574-86262015
2,衢州市区双港172号,"
        衢州市柯城区人民医院
      ",166,https://www.guahao.com/hospital/f14de29b-974f-4608-8f86-4212835e4293000,二级甲等,0570-8877120
3,瑞安市万松东路521路,"
        瑞安市妇幼保健院
      ",8,https://www.guahao.com/hospital/a7f6b2b2-03b0-47f8-913a-cce7b96e1c61000,二级甲等,114
4,浙江省温州市龙湾区永中街道中央汇路1号,"
        温州市龙湾区第一人民医院
      ",3,https://www.guahao.com/hospital/63b7f13f-a240-48e2-a34f-73e9f4c156b0000,二级甲等,114和12580
5,乐清市乐成镇建设东路206号,"
        乐清中医院
      ",2,https://www.guahao.com/hospital/3ec6a75c-45df-424d-80ca-3f1cee3d68b9000,二级甲等,0577-62523175
6,永嘉县上塘镇永中路37号,"
        永嘉县人民医院
      ",0,https://www.guahao.com/hospital/deec12c5-b2f4-403f-b21f-3e87bc59f419000,二级甲等,057757762533
7,浙江省苍南县钱库镇绿波北路72号,"
        苍南县第三人民医院
      ",0,https://www.guahao.com/hospital/df7540e7-73b5-4d1e-9011-06f0b9f5fa1c000,二级甲等,057759897222
8,信河街大士门27号,"
        温州老年病医院
      ",0,https://www.guahao.com/hospital/e1fb8812-7253-41ff-90e0-8ab98ef8dce3000,二级甲等,56552001 56552332
9,乐清市柳市镇前市街335号,"
        乐清市第三人民医院
      ",0,https://www.guahao.com/hospital/ED25EA3F3F3AA102E040A8C00F01221B000,二级甲等,0577-62767169
0,乐清市晨曦路105号,"
        乐清市妇幼保健院
      ",0,https://www.guahao.com/hospital/78631462-7b60-41b3-ba17-793af9acf5b2000,二级甲等,0577-55773666
1,浙江省乐清市虹桥镇飞虹北路26号,"
        乐清市第二人民医院
      ",0,https://www.guahao.com/hospital/9868227b-c720-11e1-913c-5cf9dd2e7135000,二级甲等,61365000
2,灵溪镇学士路487号,"
        苍南县中医院
      ",1,https://www.guahao.com/hospital/c123585d-e1c3-42b1-a276-364c7d65eafb000,二级甲等,0577-59892121
3,浙江省杭州市萧山区育才路156号,"
        杭州市萧山区中医院
      ",533,https://www.guahao.com/hospital/ED25EA3F3F5BA102E040A8C00F01221B000,三级甲等,0571-82732288
4,永嘉县桥下镇西溪中路35号,"
        永嘉县桥下镇中心卫生院
      ",0,https://www.guahao.com/hospital/db101919-867b-48c2-ac20-4c84743b1d17000,二级乙等,0577-67410116
5,状元街道前潘路51号,"
        龙湾区人民医院
      ",0,https://www.guahao.com/hospital/f8ed2700-d1fb-488d-8c82-8ed2c20136db000,二级乙等,0577-56902192
6,乐清市大荆镇小荆路27号,"
        乐清第五人民医院
      ",0,https://www.guahao.com/hospital/009a365f-5d00-4335-9217-9725e0d8a500000,二级乙等,0577-62234580
7,温州市瓯海区仙岩街道俯前西路42号,"
        温州市瓯海区仙岩街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/16bbab0c-b022-443c-9f6f-a45d3497b798000,二级乙等,"0577-56612173,0577-853112..."
8,温州市苍南县灵溪镇河滨东路216号,"
        苍南妇幼保健院
      ",0,https://www.guahao.com/hospital/34bb7f81-e2ad-4fc0-a9d2-16ff89f074bd000,二级乙等,0577-68728800
9,平阳县水头镇东川中路183号,"
        平阳县第二人民医院
      ",0,https://www.guahao.com/hospital/5d4575c0-d101-40ed-8bbf-ea13b038e7fd000,二级乙等,0577-63997899
0,温金公路136弄3号（双屿温化生活区下车）,"
        温州市鹿城区人民医院
      ",0,https://www.guahao.com/hospital/62b7aaff-3c4e-42f9-a857-a4be69db04d3000,二级乙等,12580
1,瓯海区温瑞大道1450号,"
        瓯海区第三人民医院
      ",0,https://www.guahao.com/hospital/6ae87663-02b1-4557-9bf0-1b601925574b000,二级乙等,56958150
2,温州市府前街197号利府大楼2楼（建设银行楼上）,"
        温州牙科医院
      ",0,https://www.guahao.com/hospital/78196b27-3502-4624-9ae0-0abe75712632000,二级乙等,114；12580；88292956
3,温州市瓯海区新桥街道新蟾大道119号,"
        瓯海区第二人民医院
      ",0,https://www.guahao.com/hospital/8944a94b-0e61-4daf-b1f5-ff8a622a9163000,二级乙等,057755592148
4,浙江省温州市永嘉县乌牛街道皮服城东侧,"
        永嘉县乌牛街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/a089b42d-fa4b-4702-a3f6-03bbbf08d2e5000,二级乙等,0577-67398080
5,温州市瓯海区郭溪街道景德西路203号,"
        瓯海区郭溪街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/a7a1cde0-fbe4-4979-8be4-61d7c4476d10000,二级乙等,0577-56551700
6,金城路汇金中心3楼,"
        微医全科（杭州）
      ",44,https://www.guahao.com/hospital/c1f84d4c-1b2c-448b-8585-957ce08c8a27000,一级医院,0571-83823399
7,杭州市西湖区文三路451号(近学院路),"
        杭州钱塘医疗门诊部
      ",19,https://www.guahao.com/hospital/7d1f61eb-95b5-486e-8d26-b16154acd946000,对外综合,0571-87203541
8,杭州市庆春路23号,"
        浙江中医药大学附属第三医院庆春路院区
      ",1041,https://www.guahao.com/hospital/18dac3df-9681-4415-a9a8-5c80d578f0f5000,三级甲等,0571-88393584
9,莫干山路219号,"
        浙江中医药大学附属第三医院莫干山路院区
      ",195,https://www.guahao.com/hospital/1abe7455-3fe7-46b4-a270-8891c46bc7da000,三级甲等,0571-88393584
0,杭州市下城区环城东路208号,"
        杭州市红十字会医院
      ",52,https://www.guahao.com/hospital/ED25EA3F3EF1A102E040A8C00F01221B000,三级甲等,0571-56109999
1,鲲鹏路369号,"
        杭州市妇产科医院
      ",31,https://www.guahao.com/hospital/b477a944-25ba-4121-830e-003769da62db000,三级甲等,0571-56005000
2,浙江省杭州市下城区文晖路195号,"
        杭州市儿童医院
      ",13,https://www.guahao.com/hospital/ED25EA3F3EEBA102E040A8C00F01221B000,三级甲等,057-85464000
3,浙江省杭州市中山南路严官巷34号,"
        杭州市肿瘤医院
      ",7,https://www.guahao.com/hospital/98689b30-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0571-56006120
4,浙江省嘉兴市中环南路1882号 (314001),"
        嘉兴市第一医院
      ",441,https://www.guahao.com/hospital/ED25EA3F3F32A102E040A8C00F01221B000,三级甲等,0573-82519999
5,嘉兴市中山东路1501号,"
        嘉兴市中医院
      ",241,https://www.guahao.com/hospital/ED25EA3F3F30A102E040A8C00F01221B000,三级甲等,0571-82063120
6,金华市明月街351号,"
        金华市中心医院
      ",197,https://www.guahao.com/hospital/ED25EA3F3F16A102E040A8C00F01221B000,三级甲等,0579-82552202
7,浙江省宁波江东区中山东路377号,"
        中国人民解放军第113医院
      ",0,https://www.guahao.com/hospital/98672011-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0574-87337113
8,浙江省宁波市兴宁路57号,"
        宁波李惠利医院
      ",0,https://www.guahao.com/hospital/986720a9-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0574-87018701
9,浙江省宁波市柳汀街59号,"
        宁波市第一医院
      ",0,https://www.guahao.com/hospital/986881ab-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0574-87085588
0,宁波市海曙区丽园北路819号（宁波市花鸟市场西侧）,"
        宁波市中医院
      ",0,https://www.guahao.com/hospital/98688cf0-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0574-87089090(总机)
1,浙江省宁波市江北区人民路247号,"
        宁波大学医学院附属医院
      ",0,https://www.guahao.com/hospital/9868a164-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0574-87035555
2,浙江省宁波市西北街41号,"
        宁波市第二医院
      ",0,https://www.guahao.com/hospital/9868a261-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0574-83870999
3,院士路与江南公路交叉处,"
        宁波市医疗中心李惠利东部医院
      ",0,https://www.guahao.com/hospital/c2741213-3b4b-4d6f-a779-2d85c1d53af5000,三级甲等,0574-87018514（人事科）
4,嘉兴市环城北路1518号,"
        嘉兴市第二医院
      ",163,https://www.guahao.com/hospital/ED25EA3F3F33A102E040A8C00F01221B000,三级甲等,0573-82080930
5,嘉兴市南湖路16号,"
        武警浙江省总队嘉兴医院
      ",69,https://www.guahao.com/hospital/bdc3c8ea-1fe6-4360-91b3-c7e4638ce285000,三级甲等,0573-82855999
6,浙江省绍兴市中兴北路568号,"
        绍兴市人民医院
      ",19,https://www.guahao.com/hospital/00ff12c3-b2fe-4047-84af-84b094fdb80d000,三级甲等,0575-85228888
7,浙江省上虞市曹娥街道舜江西路239号,"
        上虞市中医院
      ",15,https://www.guahao.com/hospital/ED25EA3F3F27A102E040A8C00F01221B000,三级甲等,0575-82123114
8,浙江省绍兴市人民中路641号,"
        绍兴市中医院
      ",7,https://www.guahao.com/hospital/ED25EA3F3F22A102E040A8C00F01221B000,三级甲等,0575-89107158
9,浙江省金华市双溪西路439号,"
        金华市中医院
      ",13,https://www.guahao.com/hospital/ED25EA3F3F14A102E040A8C00F01221B000,三级甲等,0579-82136867
0,绍兴市中兴北路310号,"
        绍兴文理学院附属医院
      ",2,https://www.guahao.com/hospital/0b740917-4edb-4ced-aa4d-35e2fb25ccb8000,三级甲等,0575-88619889
1,浙江省丽水市莲都区大众街15号,"
        丽水市人民医院
      ",13,https://www.guahao.com/hospital/ED25EA3F3EFCA102E040A8C00F01221B000,三级甲等,0578-2780009
2,义乌市城中中路15号,"
        义乌市中医院
      ",4,https://www.guahao.com/hospital/ED25EA3F3F0FA102E040A8C00F01221B000,三级甲等,0579-85527330
3,浙江省衢州市钟楼底2号,"
        衢州市人民医院
      ",10,https://www.guahao.com/hospital/98688ab1-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0570-3055818
4,浙江省台州市经济开发区东海大道999号,"
        台州市中心医院
      ",0,https://www.guahao.com/hospital/ED25EA3F3F00A102E040A8C00F01221B000,三级甲等,0576-88526100
5,浙江省临海市西门街150号,"
        台州医院临海院区
      ",0,https://www.guahao.com/hospital/ED25EA3F3F02A102E040A8C00F01221B000,三级甲等,0576-85120120
6,绍兴市延安路468号,"
        绍兴市第六人民医院
      ",0,https://www.guahao.com/hospital/ED25EA3F3F25A102E040A8C00F01221B000,三级甲等,0575-88292216
7,浙江省诸暨市暨阳街道暨阳路36号,"
        诸暨市中医医院
      ",0,https://www.guahao.com/hospital/f0e3bbb3-c98f-4ced-af2d-7a06ebebcdd6000,三级甲等,0575-87034112
8,浙江省温州市府学巷2号,"
        温州医科大学附属第一医院中山公园院区
      ",0,https://www.guahao.com/hospital/98687fbe-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0577-88069718
9,台州路桥桐屿立新村桐阳路东1号,"
        台州市恩泽医疗中心
      ",0,https://www.guahao.com/hospital/c8d68afb-e08b-4287-b197-6d0d579e0402000,三级甲等,0576-85120120
0,丽水市括苍路289号,"
        丽水市中心医院
      ",7,https://www.guahao.com/hospital/ED25EA3F3EFBA102E040A8C00F01221B000,三级甲等,0578-2285888
1,临城街道定沈路739号,"
        舟山医院
      ",52,https://www.guahao.com/hospital/ED25EA3F3F05A102E040A8C00F01221B000,三级甲等,"0580-2558299,0580-2022158"
2,嘉兴市中环东路2468号,"
        嘉兴市妇幼保健院
      ",0,https://www.guahao.com/hospital/ED25EA3F3F31A102E040A8C00F01221B000,三级甲等,0573-83963131
3,浙江省湖州市公园路255号,"
        湖州市第三人民医院
      ",0,https://www.guahao.com/hospital/9867a91e-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0572-2025018
4,浙江省湖州市红旗路198号,"
        湖州市中心医院
      ",0,https://www.guahao.com/hospital/98688c5e-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0572-2023301
5,浙江省义乌市商城大道N1号,"
        浙江大学医学院附属第四医院
      ",0,https://www.guahao.com/hospital/c9c133b7-7b0a-4f11-a814-d791da50d587000,三级甲等,0579-89979999
6,人民北路238号,"
        舟山市妇幼保健院
      ",19,https://www.guahao.com/hospital/ED25EA3F3F08A102E040A8C00F01221B000,三级甲等,0580-2065007
7,浙江省余姚市城东路800路,"
        余姚市人民医院
      ",102,https://www.guahao.com/hospital/ED25EA3F3F45A102E040A8C00F01221B000,三级乙等,0574-62619028
8,浙江省慈溪市东三环北三环交界,"
        慈溪市妇幼保健院
      ",79,https://www.guahao.com/hospital/ED25EA3F3F40A102E040A8C00F01221B000,三级乙等,0574-63922182
9,浙江省丽水市莲都区中山街800号,"
        丽水市中医院
      ",1,https://www.guahao.com/hospital/ED25EA3F3EFAA102E040A8C00F01221B000,三级甲等,0578-2132349
0,丽水市大洋路115号,"
        丽水市第二人民医院
      ",0,https://www.guahao.com/hospital/ED25EA3F3EFDA102E040A8C00F01221B000,三级甲等,0578-2139524
1,杭州市余杭区迎宾路369号,"
        杭州市余杭区第一人民医院
      ",28,https://www.guahao.com/hospital/ED25EA3F3F5AA102E040A8C00F01221B000,三级乙等,0571-89369917
2,浙江省舟山市定海区新桥路355号,"
        舟山市中医骨伤联合医院
      ",3,https://www.guahao.com/hospital/ED25EA3F3F06A102E040A8C00F01221B000,三级甲等,0580-2615111
3,浙江省富阳市桂花路2-4号,"
        富阳市人民医院
      ",15,https://www.guahao.com/hospital/ED25EA3F3F4EA102E040A8C00F01221B000,三级乙等,0571-63101315
4,浙江省富阳市富春街道横凉亭路25号,"
        富阳市妇幼保健院
      ",12,https://www.guahao.com/hospital/ED25EA3F3F4FA102E040A8C00F01221B000,三级乙等,0571-63135333
5,浙江省富阳市富春街道凤浦路418号（320国道与凤...,"
        富阳市中医骨伤医院
      ",9,https://www.guahao.com/hospital/ED25EA3F3F4DA102E040A8C00F01221B000,三级乙等,0571-63326240
6,杭州市余杭区人民大道359号,"
        杭州市余杭区妇幼保健院
      ",8,https://www.guahao.com/hospital/ED25EA3F3F59A102E040A8C00F01221B000,三级乙等,0571-86224052
7,宁波市江东区百丈东路251号,"
        鄞州人民医院
      ",6,https://www.guahao.com/hospital/ED25EA3F3F3CA102E040A8C00F01221B000,三级乙等,0574-87016888
8,浙江宁海县兴海路365号,"
        宁海县妇幼保健院
      ",6,https://www.guahao.com/hospital/ED25EA3F3F43A102E040A8C00F01221B000,三级乙等,0574-67058100
9,浙江省建德市新安江镇严州大道599号,"
        建德市第一人民医院
      ",5,https://www.guahao.com/hospital/ED25EA3F3F4AA102E040A8C00F01221B000,三级乙等,0571-64096607
0,浙江省临安市衣锦街548号,"
        临安市人民医院
      ",2,https://www.guahao.com/hospital/ED25EA3F3F46A102E040A8C00F01221B000,三级乙等,0571-58622093
1,浙江省观海卫镇世纪大道599号,"
        慈林医院
      ",0,https://www.guahao.com/hospital/cb8c7b41-8ea1-4fbc-bd01-1de381b661c9000,三级乙等,0574-63995968
2,慈溪市浒山街道南二环东路999号,"
        慈溪市人民医院
      ",0,https://www.guahao.com/hospital/ED25EA3F3F3EA102E040A8C00F01221B000,三级乙等,0574-63929000
3,西斗门路3号天堂软件园D幢14楼,"
        微医网络医院
      ",0,https://www.guahao.com/hospital/f0ec96c2-2d58-41b2-b185-9b78c278a70c000,其他,0571-89711110
4,诸暨市城西工业新城健民路9号,"
        诸暨市人民医院
      ",38,https://www.guahao.com/hospital/ED25EA3F3F1EA102E040A8C00F01221B000,三级乙等,0575-87182622
5,浙江省绍兴市延安路123号,"
        绍兴第二医院
      ",14,https://www.guahao.com/hospital/ED25EA3F3F26A102E040A8C00F01221B000,三级乙等,0575-88053700
6,义乌市江东路699号,"
        义乌市中心医院
      ",38,https://www.guahao.com/hospital/ED25EA3F3EF8A102E040A8C00F01221B000,三级乙等,0579-85950277
7,上虞市中心半山路35号,"
        上虞市妇幼保健院
      ",11,https://www.guahao.com/hospital/ED25EA3F3F29A102E040A8C00F01221B000,三级乙等,0575-82435971
8,浙江省嵊州市剡湖街道医院路208号,"
        嵊州市人民医院
      ",7,https://www.guahao.com/hospital/ED25EA3F3F1FA102E040A8C00F01221B000,三级乙等,0575-83338596
9,浙江省永康市金山西路599号,"
        永康市第一人民医院
      ",15,https://www.guahao.com/hospital/ED25EA3F3F12A102E040A8C00F01221B000,三级乙等,0579-87575120
0,柯桥区华宇路1号,"
        绍兴市中心医院
      ",5,https://www.guahao.com/hospital/e32c133d-6318-46f0-a7b8-38534322e8de000,三级乙等,0575-85581000
1,浙江省湖州市德清县武康镇武源街61号,"
        浙江省皮肤病防治研究所
      ",10,https://www.guahao.com/hospital/ED25EA3F3F63A102E040A8C00F01221B000,三级乙等,0572-8061270
2,浙江省衢州市衢化路117号,"
        衢州市中医院
      ",25,https://www.guahao.com/hospital/ED25EA3F3F09A102E040A8C00F01221B000,三级乙等,0570-3086081
3,长兴县雉城镇太湖中路66号,"
        长兴县人民医院
      ",8,https://www.guahao.com/hospital/ED25EA3F3F2DA102E040A8C00F01221B000,三级乙等,0572-6023641
4,浙江省金华东阳市艺海路25号,"
        东阳市中医院
      ",7,https://www.guahao.com/hospital/ED25EA3F3F1AA102E040A8C00F01221B000,三级乙等,0579-86623809
5,浙江省平湖市当湖西路76号,"
        平湖市中医院
      ",6,https://www.guahao.com/hospital/ED25EA3F3F2FA102E040A8C00F01221B000,三级乙等,"0573-85117045,0573-851119..."
6,慈溪市周巷镇周西公路51-139号,"
        慈溪市第三人民医院
      ",958,https://www.guahao.com/hospital/ED25EA3F3F41A102E040A8C00F01221B000,二级乙等,0574-63301740
7,海宁市硖石镇长埭路177号 公交线路：2、3、6、...,"
        海宁市中医院
      ",4,https://www.guahao.com/hospital/ED25EA3F3F34A102E040A8C00F01221B000,三级乙等,0573-89260121
8,绍兴市胜利西路1234号,"
        绍兴市第七人民医院
      ",1,https://www.guahao.com/hospital/ED25EA3F3F24A102E040A8C00F01221B000,三级乙等,0575-85397901
9,浙江省杭州市西湖区古墩路409号,"
        浙江绿城心血管病医院
      ",0,https://www.guahao.com/hospital/ED25EA3F3F53A102E040A8C00F01221B000,三级医院,0571-88857888
0,环城北路458号,"
        绍兴市口腔医院
      ",0,https://www.guahao.com/hospital/354e08f8-1c00-4491-9efc-a75dbe776240000,三级乙等,(0575)88551175
1,宁波市柳汀街339号,"
        宁波市妇女儿童医院
      ",0,https://www.guahao.com/hospital/98689fea-c720-11e1-913c-5cf9dd2e7135000,三级医院,0574-87083300
